ticker,config,target,silence,min_vol,dir_thresh,vol_ratio,kappa,rows,metric_name,metric_value
NVDA,s0p5_v100_d0p9_r0p3_k0p5,cls_close,0.5,100,0.9,0.3,0.5,1116024,AUC,0.5085390238121462
NVDA,s0p5_v100_d0p9_r0p3_k1p0,cls_1m,0.5,100,0.9,0.3,1.0,1110095,AUC,0.6529753765422541
NVDA,s0p5_v100_d0p9_r0p3_k1p0,cls_5m,0.5,100,0.9,0.3,1.0,1110095,AUC,0.6159716175304526
NVDA,s0p5_v100_d0p9_r0p3_k1p0,cls_10m,0.5,100,0.9,0.3,1.0,1110095,AUC,0.5876374141943668
NVDA,s0p5_v100_d0p9_r0p3_k1p0,cls_close,0.5,100,0.9,0.3,1.0,1110095,AUC,0.5084198304644724
NVDA,s0p5_v100_d0p9_r0p5_k0p2,cls_1m,0.5,100,0.9,0.5,0.2,1123248,AUC,0.6537977598813396
NVDA,s0p5_v100_d0p9_r0p5_k0p2,cls_5m,0.5,100,0.9,0.5,0.2,1123248,AUC,0.6190418616316428
NVDA,s0p5_v100_d0p9_r0p5_k0p2,cls_10m,0.5,100,0.9,0.5,0.2,1123248,AUC,0.5919370029263129
NVDA,s0p5_v100_d0p9_r0p5_k0p2,cls_close,0.5,100,0.9,0.5,0.2,1123248,AUC,0.5075018263896434
NVDA,s0p5_v100_d0p9_r0p5_k0p5,cls_1m,0.5,100,0.9,0.5,0.5,1119890,AUC,0.6527856755915645
NVDA,s0p5_v100_d0p9_r0p5_k0p5,cls_5m,0.5,100,0.9,0.5,0.5,1119890,AUC,0.6158850669872628
NVDA,s0p5_v100_d0p9_r0p5_k0p5,cls_10m,0.5,100,0.9,0.5,0.5,1119890,AUC,0.5914672290900495
NVDA,s0p5_v100_d0p9_r0p5_k0p5,cls_close,0.5,100,0.9,0.5,0.5,1119890,AUC,0.5091662050182708
NVDA,s0p5_v100_d0p9_r0p5_k1p0,cls_1m,0.5,100,0.9,0.5,1.0,1113953,AUC,0.6538758352956421
NVDA,s0p5_v100_d0p9_r0p5_k1p0,cls_5m,0.5,100,0.9,0.5,1.0,1113953,AUC,0.6136358423917151
NVDA,s0p5_v100_d0p9_r0p5_k1p0,cls_10m,0.5,100,0.9,0.5,1.0,1113953,AUC,0.590123702580969
NVDA,s0p5_v100_d0p9_r0p5_k1p0,cls_close,0.5,100,0.9,0.5,1.0,1113953,AUC,0.5035394631692514
NVDA,s0p5_v200_d0p7_r0p1_k0p2,cls_1m,0.5,200,0.7,0.1,0.2,820829,AUC,0.6535027492309582
NVDA,s0p5_v200_d0p7_r0p1_k0p2,cls_5m,0.5,200,0.7,0.1,0.2,820829,AUC,0.6114687977882777
NVDA,s0p5_v200_d0p7_r0p1_k0p2,cls_10m,0.5,200,0.7,0.1,0.2,820829,AUC,0.5839559919162121
NVDA,s0p5_v200_d0p7_r0p1_k0p2,cls_close,0.5,200,0.7,0.1,0.2,820829,AUC,0.5158118308533678
NVDA,s0p5_v200_d0p7_r0p1_k0p5,cls_1m,0.5,200,0.7,0.1,0.5,819815,AUC,0.6532151426710853
NVDA,s0p5_v200_d0p7_r0p1_k0p5,cls_5m,0.5,200,0.7,0.1,0.5,819815,AUC,0.6087530699281356
NVDA,s0p5_v200_d0p7_r0p1_k0p5,cls_10m,0.5,200,0.7,0.1,0.5,819815,AUC,0.5777480546534391
NVDA,s0p5_v200_d0p7_r0p1_k0p5,cls_close,0.5,200,0.7,0.1,0.5,819815,AUC,0.5151808039844418
NVDA,s0p5_v200_d0p7_r0p1_k1p0,cls_1m,0.5,200,0.7,0.1,1.0,817635,AUC,0.6531661848887391
NVDA,s0p5_v200_d0p7_r0p1_k1p0,cls_5m,0.5,200,0.7,0.1,1.0,817635,AUC,0.6002173076433035
NVDA,s0p5_v200_d0p7_r0p1_k1p0,cls_10m,0.5,200,0.7,0.1,1.0,817635,AUC,0.5847138839720546
NVDA,s0p5_v200_d0p7_r0p1_k1p0,cls_close,0.5,200,0.7,0.1,1.0,817635,AUC,0.5175701559217406
NVDA,s0p5_v200_d0p7_r0p3_k0p2,cls_1m,0.5,200,0.7,0.3,0.2,1047179,AUC,0.6539808859423295
NVDA,s0p5_v200_d0p7_r0p3_k0p2,cls_5m,0.5,200,0.7,0.3,0.2,1047179,AUC,0.6169541058465007
NVDA,s0p5_v200_d0p7_r0p3_k0p2,cls_10m,0.5,200,0.7,0.3,0.2,1047179,AUC,0.5855167044099177
NVDA,s0p5_v200_d0p7_r0p3_k0p2,cls_close,0.5,200,0.7,0.3,0.2,1047179,AUC,0.519657044659828
NVDA,s0p5_v200_d0p7_r0p3_k0p5,cls_1m,0.5,200,0.7,0.3,0.5,1046100,AUC,0.654989047386627
NVDA,s0p5_v200_d0p7_r0p3_k0p5,cls_5m,0.5,200,0.7,0.3,0.5,1046100,AUC,0.6163707038141615
NVDA,s0p5_v200_d0p7_r0p3_k0p5,cls_10m,0.5,200,0.7,0.3,0.5,1046100,AUC,0.5809761033815558
NVDA,s0p5_v200_d0p7_r0p3_k0p5,cls_close,0.5,200,0.7,0.3,0.5,1046100,AUC,0.5103089048074452
NVDA,s0p5_v200_d0p7_r0p3_k1p0,cls_1m,0.5,200,0.7,0.3,1.0,1043621,AUC,0.654775363163677
NVDA,s0p5_v200_d0p7_r0p3_k1p0,cls_5m,0.5,200,0.7,0.3,1.0,1043621,AUC,0.6117050570931931
NVDA,s0p5_v200_d0p7_r0p3_k1p0,cls_10m,0.5,200,0.7,0.3,1.0,1043621,AUC,0.5856570539886661
NVDA,s0p5_v200_d0p7_r0p3_k1p0,cls_close,0.5,200,0.7,0.3,1.0,1043621,AUC,0.5157319955116142
NVDA,s0p5_v200_d0p7_r0p5_k0p2,cls_1m,0.5,200,0.7,0.5,0.2,1150192,AUC,0.6544430622420991
NVDA,s0p5_v200_d0p7_r0p5_k0p2,cls_5m,0.5,200,0.7,0.5,0.2,1150192,AUC,0.6158990827852482
NVDA,s0p5_v200_d0p7_r0p5_k0p2,cls_10m,0.5,200,0.7,0.5,0.2,1150192,AUC,0.5931385358592351
NVDA,s0p5_v200_d0p7_r0p5_k0p2,cls_close,0.5,200,0.7,0.5,0.2,1150192,AUC,0.5257733195763544
NVDA,s0p5_v200_d0p7_r0p5_k0p5,cls_1m,0.5,200,0.7,0.5,0.5,1149042,AUC,0.6557009546500798
NVDA,s0p5_v200_d0p7_r0p5_k0p5,cls_5m,0.5,200,0.7,0.5,0.5,1149042,AUC,0.6207474888536931
NVDA,s0p5_v200_d0p7_r0p5_k0p5,cls_10m,0.5,200,0.7,0.5,0.5,1149042,AUC,0.5915601276213709
NVDA,s0p5_v200_d0p7_r0p5_k0p5,cls_close,0.5,200,0.7,0.5,0.5,1149042,AUC,0.5179465615852228
NVDA,s0p5_v200_d0p7_r0p5_k1p0,cls_1m,0.5,200,0.7,0.5,1.0,1146361,AUC,0.653638627027248
NVDA,s0p5_v200_d0p7_r0p5_k1p0,cls_5m,0.5,200,0.7,0.5,1.0,1146361,AUC,0.6189558597143169
NVDA,s0p5_v200_d0p7_r0p5_k1p0,cls_10m,0.5,200,0.7,0.5,1.0,1146361,AUC,0.5842692710734407
NVDA,s0p5_v200_d0p7_r0p5_k1p0,cls_close,0.5,200,0.7,0.5,1.0,1146361,AUC,0.521451489951735
NVDA,s0p5_v200_d0p8_r0p1_k0p2,cls_1m,0.5,200,0.8,0.1,0.2,779233,AUC,0.6518805792607687
NVDA,s0p5_v200_d0p8_r0p1_k0p2,cls_5m,0.5,200,0.8,0.1,0.2,779233,AUC,0.6080069029119517
NVDA,s0p5_v200_d0p8_r0p1_k0p2,cls_10m,0.5,200,0.8,0.1,0.2,779233,AUC,0.5806751741457253
NVDA,s0p5_v200_d0p8_r0p1_k0p2,cls_close,0.5,200,0.8,0.1,0.2,779233,AUC,0.5116277295889332
NVDA,s0p5_v200_d0p8_r0p1_k0p5,cls_1m,0.5,200,0.8,0.1,0.5,778261,AUC,0.6511619395850893
NVDA,s0p5_v200_d0p8_r0p1_k0p5,cls_5m,0.5,200,0.8,0.1,0.5,778261,AUC,0.6003219685018121
NVDA,s0p5_v200_d0p8_r0p1_k0p5,cls_10m,0.5,200,0.8,0.1,0.5,778261,AUC,0.581584781338474
NVDA,s0p5_v200_d0p8_r0p1_k0p5,cls_close,0.5,200,0.8,0.1,0.5,778261,AUC,0.5214839470168826
NVDA,s0p5_v200_d0p8_r0p1_k1p0,cls_1m,0.5,200,0.8,0.1,1.0,776167,AUC,0.6490171345748597
NVDA,s0p5_v200_d0p8_r0p1_k1p0,cls_5m,0.5,200,0.8,0.1,1.0,776167,AUC,0.6085175796425067
NVDA,s0p5_v200_d0p8_r0p1_k1p0,cls_10m,0.5,200,0.8,0.1,1.0,776167,AUC,0.5758791120269756
NVDA,s0p5_v200_d0p8_r0p1_k1p0,cls_close,0.5,200,0.8,0.1,1.0,776167,AUC,0.5134036421840551
NVDA,s0p5_v200_d0p8_r0p3_k0p2,cls_1m,0.5,200,0.8,0.3,0.2,913757,AUC,0.6531452660483502
NVDA,s0p5_v200_d0p8_r0p3_k0p2,cls_5m,0.5,200,0.8,0.3,0.2,913757,AUC,0.6127657498658178
NVDA,s0p5_v200_d0p8_r0p3_k0p2,cls_10m,0.5,200,0.8,0.3,0.2,913757,AUC,0.5804706163715552
NVDA,s0p5_v200_d0p8_r0p3_k0p2,cls_close,0.5,200,0.8,0.3,0.2,913757,AUC,0.5149513606521282
NVDA,s0p5_v200_d0p8_r0p3_k0p5,cls_1m,0.5,200,0.8,0.3,0.5,912750,AUC,0.6533656783234083
NVDA,s0p5_v200_d0p8_r0p3_k0p5,cls_5m,0.5,200,0.8,0.3,0.5,912750,AUC,0.6115830816868638
NVDA,s0p5_v200_d0p8_r0p3_k0p5,cls_10m,0.5,200,0.8,0.3,0.5,912750,AUC,0.58123188018175
NVDA,s0p5_v200_d0p8_r0p3_k0p5,cls_close,0.5,200,0.8,0.3,0.5,912750,AUC,0.5202541924616636
NVDA,s0p5_v200_d0p8_r0p3_k1p0,cls_1m,0.5,200,0.8,0.3,1.0,910471,AUC,0.6526826448307181
NVDA,s0p5_v200_d0p8_r0p3_k1p0,cls_5m,0.5,200,0.8,0.3,1.0,910471,AUC,0.6146963626868736
NVDA,s0p5_v200_d0p8_r0p3_k1p0,cls_10m,0.5,200,0.8,0.3,1.0,910471,AUC,0.5839345883578637
NVDA,s0p5_v200_d0p8_r0p3_k1p0,cls_close,0.5,200,0.8,0.3,1.0,910471,AUC,0.5124336696488281
NVDA,s0p5_v200_d0p8_r0p5_k0p2,cls_1m,0.5,200,0.8,0.5,0.2,954184,AUC,0.6528945664740259
NVDA,s0p5_v200_d0p8_r0p5_k0p2,cls_5m,0.5,200,0.8,0.5,0.2,954184,AUC,0.6108810024188749
NVDA,s0p5_v200_d0p8_r0p5_k0p2,cls_10m,0.5,200,0.8,0.5,0.2,954184,AUC,0.5820060358166063
NVDA,s0p5_v200_d0p8_r0p5_k0p2,cls_close,0.5,200,0.8,0.5,0.2,954184,AUC,0.5131998034649142
NVDA,s0p5_v200_d0p8_r0p5_k0p5,cls_1m,0.5,200,0.8,0.5,0.5,953137,AUC,0.6540418282608579
NVDA,s0p5_v200_d0p8_r0p5_k0p5,cls_5m,0.5,200,0.8,0.5,0.5,953137,AUC,0.6177791616698028
NVDA,s0p5_v200_d0p8_r0p5_k0p5,cls_10m,0.5,200,0.8,0.5,0.5,953137,AUC,0.5844054109037174
NVDA,s0p5_v200_d0p8_r0p5_k0p5,cls_close,0.5,200,0.8,0.5,0.5,953137,AUC,0.5139401811381679
NVDA,s0p5_v200_d0p8_r0p5_k1p0,cls_1m,0.5,200,0.8,0.5,1.0,950766,AUC,0.6516468597205158
NVDA,s0p5_v200_d0p8_r0p5_k1p0,cls_5m,0.5,200,0.8,0.5,1.0,950766,AUC,0.6086440215768495
NVDA,s0p5_v200_d0p8_r0p5_k1p0,cls_10m,0.5,200,0.8,0.5,1.0,950766,AUC,0.5810888630608998
NVDA,s0p5_v200_d0p8_r0p5_k1p0,cls_close,0.5,200,0.8,0.5,1.0,950766,AUC,0.5178510934218424
NVDA,s0p5_v200_d0p9_r0p1_k0p2,cls_1m,0.5,200,0.9,0.1,0.2,666006,AUC,0.6521581751224531
NVDA,s0p5_v200_d0p9_r0p1_k0p2,cls_5m,0.5,200,0.9,0.1,0.2,666006,AUC,0.5994158424460277
NVDA,s0p5_v200_d0p9_r0p1_k0p2,cls_10m,0.5,200,0.9,0.1,0.2,666006,AUC,0.5814362717095972
NVDA,s0p5_v200_d0p9_r0p1_k0p2,cls_close,0.5,200,0.9,0.1,0.2,666006,AUC,0.5170586023629063
NVDA,s0p5_v200_d0p9_r0p1_k0p5,cls_1m,0.5,200,0.9,0.1,0.5,665125,AUC,0.6508917863951684
NVDA,s0p5_v200_d0p9_r0p1_k0p5,cls_5m,0.5,200,0.9,0.1,0.5,665125,AUC,0.6051588438863118
NVDA,s0p5_v200_d0p9_r0p1_k0p5,cls_10m,0.5,200,0.9,0.1,0.5,665125,AUC,0.5844894369454879
NVDA,s0p5_v200_d0p9_r0p1_k0p5,cls_close,0.5,200,0.9,0.1,0.5,665125,AUC,0.5175246474983898
NVDA,s0p5_v200_d0p9_r0p1_k1p0,cls_1m,0.5,200,0.9,0.1,1.0,663232,AUC,0.6498575491778772
NVDA,s0p5_v200_d0p9_r0p1_k1p0,cls_5m,0.5,200,0.9,0.1,1.0,663232,AUC,0.6059089935646368
NVDA,s0p5_v200_d0p9_r0p1_k1p0,cls_10m,0.5,200,0.9,0.1,1.0,663232,AUC,0.5759451244170807
NVDA,s0p5_v200_d0p9_r0p1_k1p0,cls_close,0.5,200,0.9,0.1,1.0,663232,AUC,0.5057305580316748
NVDA,s0p5_v200_d0p9_r0p3_k0p2,cls_1m,0.5,200,0.9,0.3,0.2,695012,AUC,0.6517370496499313
NVDA,s0p5_v200_d0p9_r0p3_k0p2,cls_5m,0.5,200,0.9,0.3,0.2,695012,AUC,0.6053708065343429
NVDA,s0p5_v200_d0p9_r0p3_k0p2,cls_10m,0.5,200,0.9,0.3,0.2,695012,AUC,0.5800053256115433
NVDA,s0p5_v200_d0p9_r0p3_k0p2,cls_close,0.5,200,0.9,0.3,0.2,695012,AUC,0.5122220784499403
NVDA,s0p5_v200_d0p9_r0p3_k0p5,cls_1m,0.5,200,0.9,0.3,0.5,694128,AUC,0.6518264268085663
NVDA,s0p5_v200_d0p9_r0p3_k0p5,cls_5m,0.5,200,0.9,0.3,0.5,694128,AUC,0.6030796647143101
NVDA,s0p5_v200_d0p9_r0p3_k0p5,cls_10m,0.5,200,0.9,0.3,0.5,694128,AUC,0.5762063851267578
NVDA,s0p5_v200_d0p9_r0p3_k0p5,cls_close,0.5,200,0.9,0.3,0.5,694128,AUC,0.5135288196397682
NVDA,s0p5_v200_d0p9_r0p3_k1p0,cls_1m,0.5,200,0.9,0.3,1.0,692204,AUC,0.6504465607714431
NVDA,s0p5_v200_d0p9_r0p3_k1p0,cls_5m,0.5,200,0.9,0.3,1.0,692204,AUC,0.6025996892975135
NVDA,s0p5_v200_d0p9_r0p3_k1p0,cls_10m,0.5,200,0.9,0.3,1.0,692204,AUC,0.5823457706536462
NVDA,s0p5_v200_d0p9_r0p3_k1p0,cls_close,0.5,200,0.9,0.3,1.0,692204,AUC,0.5155022514639807
NVDA,s0p5_v200_d0p9_r0p5_k0p2,cls_1m,0.5,200,0.9,0.5,0.2,698765,AUC,0.6526183132321439
NVDA,s0p5_v200_d0p9_r0p5_k0p2,cls_5m,0.5,200,0.9,0.5,0.2,698765,AUC,0.6058351060153871
NVDA,s0p5_v200_d0p9_r0p5_k0p2,cls_10m,0.5,200,0.9,0.5,0.2,698765,AUC,0.5804979232913243
NVDA,s0p5_v200_d0p9_r0p5_k0p2,cls_close,0.5,200,0.9,0.5,0.2,698765,AUC,0.5060929228100565
NVDA,s0p5_v200_d0p9_r0p5_k0p5,cls_1m,0.5,200,0.9,0.5,0.5,697878,AUC,0.6526699032183139
NVDA,s0p5_v200_d0p9_r0p5_k0p5,cls_5m,0.5,200,0.9,0.5,0.5,697878,AUC,0.6044683445332988
NVDA,s0p5_v200_d0p9_r0p5_k0p5,cls_10m,0.5,200,0.9,0.5,0.5,697878,AUC,0.5797140236429509
NVDA,s0p5_v200_d0p9_r0p5_k0p5,cls_close,0.5,200,0.9,0.5,0.5,697878,AUC,0.5172835360528147
NVDA,s0p5_v200_d0p9_r0p5_k1p0,cls_1m,0.5,200,0.9,0.5,1.0,695946,AUC,0.6519159821283047
NVDA,s0p5_v200_d0p9_r0p5_k1p0,cls_5m,0.5,200,0.9,0.5,1.0,695946,AUC,0.6067147223660254
NVDA,s0p5_v200_d0p9_r0p5_k1p0,cls_10m,0.5,200,0.9,0.5,1.0,695946,AUC,0.5781035314036801
NVDA,s0p5_v200_d0p9_r0p5_k1p0,cls_close,0.5,200,0.9,0.5,1.0,695946,AUC,0.5125727128867233
NVDA,s0p5_v2000_d0p7_r0p1_k0p2,cls_1m,0.5,2000,0.7,0.1,0.2,83175,AUC,0.6382357565063469
NVDA,s0p5_v2000_d0p7_r0p1_k0p2,cls_5m,0.5,2000,0.7,0.1,0.2,83175,AUC,0.5506734080183003
NVDA,s0p5_v2000_d0p7_r0p1_k0p2,cls_10m,0.5,2000,0.7,0.1,0.2,83175,AUC,0.5299653296234562
NVDA,s0p5_v2000_d0p7_r0p1_k0p2,cls_close,0.5,2000,0.7,0.1,0.2,83175,AUC,0.5362639213694236
NVDA,s0p5_v2000_d0p7_r0p1_k0p5,cls_1m,0.5,2000,0.7,0.1,0.5,83175,AUC,0.6382357565063469
NVDA,s0p5_v2000_d0p7_r0p1_k0p5,cls_5m,0.5,2000,0.7,0.1,0.5,83175,AUC,0.5506734080183003
NVDA,s0p5_v2000_d0p7_r0p1_k0p5,cls_10m,0.5,2000,0.7,0.1,0.5,83175,AUC,0.5299653296234562
NVDA,s0p5_v2000_d0p7_r0p1_k0p5,cls_close,0.5,2000,0.7,0.1,0.5,83175,AUC,0.5362639213694236
NVDA,s0p5_v2000_d0p7_r0p1_k1p0,cls_1m,0.5,2000,0.7,0.1,1.0,83175,AUC,0.6382357565063469
NVDA,s0p5_v2000_d0p7_r0p1_k1p0,cls_5m,0.5,2000,0.7,0.1,1.0,83175,AUC,0.5506734080183003
NVDA,s0p5_v2000_d0p7_r0p1_k1p0,cls_10m,0.5,2000,0.7,0.1,1.0,83175,AUC,0.5299653296234562
NVDA,s0p5_v2000_d0p7_r0p1_k1p0,cls_close,0.5,2000,0.7,0.1,1.0,83175,AUC,0.5362639213694236
NVDA,s0p5_v2000_d0p7_r0p3_k0p2,cls_1m,0.5,2000,0.7,0.3,0.2,141285,AUC,0.6446608663299016
NVDA,s0p5_v2000_d0p7_r0p3_k0p2,cls_5m,0.5,2000,0.7,0.3,0.2,141285,AUC,0.5633511625926793
NVDA,s0p5_v2000_d0p7_r0p3_k0p2,cls_10m,0.5,2000,0.7,0.3,0.2,141285,AUC,0.537432702021094
NVDA,s0p5_v2000_d0p7_r0p3_k0p2,cls_close,0.5,2000,0.7,0.3,0.2,141285,AUC,0.540607386783906
NVDA,s0p5_v2000_d0p7_r0p3_k0p5,cls_1m,0.5,2000,0.7,0.3,0.5,141285,AUC,0.6446608663299016
NVDA,s0p5_v2000_d0p7_r0p3_k0p5,cls_5m,0.5,2000,0.7,0.3,0.5,141285,AUC,0.5633511625926793
NVDA,s0p5_v2000_d0p7_r0p3_k0p5,cls_10m,0.5,2000,0.7,0.3,0.5,141285,AUC,0.537432702021094
NVDA,s0p5_v2000_d0p7_r0p3_k0p5,cls_close,0.5,2000,0.7,0.3,0.5,141285,AUC,0.540607386783906
NVDA,s0p5_v2000_d0p7_r0p3_k1p0,cls_1m,0.5,2000,0.7,0.3,1.0,141285,AUC,0.6446608663299016
NVDA,s0p5_v2000_d0p7_r0p3_k1p0,cls_5m,0.5,2000,0.7,0.3,1.0,141285,AUC,0.5633511625926793
NVDA,s0p5_v2000_d0p7_r0p3_k1p0,cls_10m,0.5,2000,0.7,0.3,1.0,141285,AUC,0.537432702021094
NVDA,s0p5_v2000_d0p7_r0p3_k1p0,cls_close,0.5,2000,0.7,0.3,1.0,141285,AUC,0.540607386783906
NVDA,s0p5_v2000_d0p7_r0p5_k0p2,cls_1m,0.5,2000,0.7,0.5,0.2,159241,AUC,0.6442452433814956
NVDA,s0p5_v2000_d0p7_r0p5_k0p2,cls_5m,0.5,2000,0.7,0.5,0.2,159241,AUC,0.5664430325709944
NVDA,s0p5_v2000_d0p7_r0p5_k0p2,cls_10m,0.5,2000,0.7,0.5,0.2,159241,AUC,0.538519704040005
NVDA,s0p5_v2000_d0p7_r0p5_k0p2,cls_close,0.5,2000,0.7,0.5,0.2,159241,AUC,0.5313386426090835
NVDA,s0p5_v2000_d0p7_r0p5_k0p5,cls_1m,0.5,2000,0.7,0.5,0.5,159241,AUC,0.6442452433814956
NVDA,s0p5_v2000_d0p7_r0p5_k0p5,cls_5m,0.5,2000,0.7,0.5,0.5,159241,AUC,0.5664430325709944
NVDA,s0p5_v2000_d0p7_r0p5_k0p5,cls_10m,0.5,2000,0.7,0.5,0.5,159241,AUC,0.538519704040005
NVDA,s0p5_v2000_d0p7_r0p5_k0p5,cls_close,0.5,2000,0.7,0.5,0.5,159241,AUC,0.5313386426090835
NVDA,s0p5_v2000_d0p7_r0p5_k1p0,cls_1m,0.5,2000,0.7,0.5,1.0,159241,AUC,0.6442452433814956
NVDA,s0p5_v2000_d0p7_r0p5_k1p0,cls_5m,0.5,2000,0.7,0.5,1.0,159241,AUC,0.5664430325709944
NVDA,s0p5_v2000_d0p7_r0p5_k1p0,cls_10m,0.5,2000,0.7,0.5,1.0,159241,AUC,0.538519704040005
NVDA,s0p5_v2000_d0p7_r0p5_k1p0,cls_close,0.5,2000,0.7,0.5,1.0,159241,AUC,0.5313386426090835
NVDA,s0p5_v2000_d0p8_r0p1_k0p2,cls_1m,0.5,2000,0.8,0.1,0.2,75591,AUC,0.6378703744714042
NVDA,s0p5_v2000_d0p8_r0p1_k0p2,cls_5m,0.5,2000,0.8,0.1,0.2,75591,AUC,0.5480358158860557
NVDA,s0p5_v2000_d0p8_r0p1_k0p2,cls_10m,0.5,2000,0.8,0.1,0.2,75591,AUC,0.5306856392432975
NVDA,s0p5_v2000_d0p8_r0p1_k0p2,cls_close,0.5,2000,0.8,0.1,0.2,75591,AUC,0.5401192956984923
NVDA,s0p5_v2000_d0p8_r0p1_k0p5,cls_1m,0.5,2000,0.8,0.1,0.5,75591,AUC,0.6378703744714042
NVDA,s0p5_v2000_d0p8_r0p1_k0p5,cls_5m,0.5,2000,0.8,0.1,0.5,75591,AUC,0.5480358158860557
NVDA,s0p5_v2000_d0p8_r0p1_k0p5,cls_10m,0.5,2000,0.8,0.1,0.5,75591,AUC,0.5306856392432975
NVDA,s0p5_v2000_d0p8_r0p1_k0p5,cls_close,0.5,2000,0.8,0.1,0.5,75591,AUC,0.5401192956984923
NVDA,s0p5_v2000_d0p8_r0p1_k1p0,cls_1m,0.5,2000,0.8,0.1,1.0,75591,AUC,0.6378703744714042
NVDA,s0p5_v2000_d0p8_r0p1_k1p0,cls_5m,0.5,2000,0.8,0.1,1.0,75591,AUC,0.5480358158860557
NVDA,s0p5_v2000_d0p8_r0p1_k1p0,cls_10m,0.5,2000,0.8,0.1,1.0,75591,AUC,0.5306856392432975
NVDA,s0p5_v2000_d0p8_r0p1_k1p0,cls_close,0.5,2000,0.8,0.1,1.0,75591,AUC,0.5401192956984923
NVDA,s0p5_v2000_d0p8_r0p3_k0p2,cls_1m,0.5,2000,0.8,0.3,0.2,105785,AUC,0.6426223201609513
NVDA,s0p5_v2000_d0p8_r0p3_k0p2,cls_5m,0.5,2000,0.8,0.3,0.2,105785,AUC,0.5558571746632923
NVDA,s0p5_v2000_d0p8_r0p3_k0p2,cls_10m,0.5,2000,0.8,0.3,0.2,105785,AUC,0.5307975629548629
NVDA,s0p5_v2000_d0p8_r0p3_k0p2,cls_close,0.5,2000,0.8,0.3,0.2,105785,AUC,0.5198462834566533
NVDA,s0p5_v2000_d0p8_r0p3_k0p5,cls_1m,0.5,2000,0.8,0.3,0.5,105785,AUC,0.6426223201609513
NVDA,s0p5_v2000_d0p8_r0p3_k0p5,cls_5m,0.5,2000,0.8,0.3,0.5,105785,AUC,0.5558571746632923
NVDA,s0p5_v2000_d0p8_r0p3_k0p5,cls_10m,0.5,2000,0.8,0.3,0.5,105785,AUC,0.5307975629548629
NVDA,s0p5_v2000_d0p8_r0p3_k0p5,cls_close,0.5,2000,0.8,0.3,0.5,105785,AUC,0.5198462834566533
NVDA,s0p5_v2000_d0p8_r0p3_k1p0,cls_1m,0.5,2000,0.8,0.3,1.0,105785,AUC,0.6426223201609513
NVDA,s0p5_v2000_d0p8_r0p3_k1p0,cls_5m,0.5,2000,0.8,0.3,1.0,105785,AUC,0.5558571746632923
NVDA,s0p5_v2000_d0p8_r0p3_k1p0,cls_10m,0.5,2000,0.8,0.3,1.0,105785,AUC,0.5307975629548629
NVDA,s0p5_v2000_d0p8_r0p3_k1p0,cls_close,0.5,2000,0.8,0.3,1.0,105785,AUC,0.5198462834566533
NVDA,s0p5_v2000_d0p8_r0p5_k0p2,cls_1m,0.5,2000,0.8,0.5,0.2,109959,AUC,0.639172700255438
NVDA,s0p5_v2000_d0p8_r0p5_k0p2,cls_5m,0.5,2000,0.8,0.5,0.2,109959,AUC,0.5547579216866614
NVDA,s0p5_v2000_d0p8_r0p5_k0p2,cls_10m,0.5,2000,0.8,0.5,0.2,109959,AUC,0.5351985921323051
NVDA,s0p5_v2000_d0p8_r0p5_k0p2,cls_close,0.5,2000,0.8,0.5,0.2,109959,AUC,0.5371460805066587
NVDA,s0p5_v2000_d0p8_r0p5_k0p5,cls_1m,0.5,2000,0.8,0.5,0.5,109959,AUC,0.639172700255438
NVDA,s0p5_v2000_d0p8_r0p5_k0p5,cls_5m,0.5,2000,0.8,0.5,0.5,109959,AUC,0.5547579216866614
NVDA,s0p5_v2000_d0p8_r0p5_k0p5,cls_10m,0.5,2000,0.8,0.5,0.5,109959,AUC,0.5351985921323051
NVDA,s0p5_v2000_d0p8_r0p5_k0p5,cls_close,0.5,2000,0.8,0.5,0.5,109959,AUC,0.5371460805066587
NVDA,s0p5_v2000_d0p8_r0p5_k1p0,cls_1m,0.5,2000,0.8,0.5,1.0,109959,AUC,0.639172700255438
NVDA,s0p5_v2000_d0p8_r0p5_k1p0,cls_5m,0.5,2000,0.8,0.5,1.0,109959,AUC,0.5547579216866614
NVDA,s0p5_v2000_d0p8_r0p5_k1p0,cls_10m,0.5,2000,0.8,0.5,1.0,109959,AUC,0.5351985921323051
NVDA,s0p5_v2000_d0p8_r0p5_k1p0,cls_close,0.5,2000,0.8,0.5,1.0,109959,AUC,0.5371460805066587
NVDA,s0p5_v2000_d0p9_r0p1_k0p2,cls_1m,0.5,2000,0.9,0.1,0.2,53354,AUC,0.6307880522778
NVDA,s0p5_v2000_d0p9_r0p1_k0p2,cls_5m,0.5,2000,0.9,0.1,0.2,53354,AUC,0.534907949189404
NVDA,s0p5_v2000_d0p9_r0p1_k0p2,cls_10m,0.5,2000,0.9,0.1,0.2,53354,AUC,0.5217185830982984
NVDA,s0p5_v2000_d0p9_r0p1_k0p2,cls_close,0.5,2000,0.9,0.1,0.2,53354,AUC,0.5388813725384026
NVDA,s0p5_v2000_d0p9_r0p1_k0p5,cls_1m,0.5,2000,0.9,0.1,0.5,53354,AUC,0.6307880522778
NVDA,s0p5_v2000_d0p9_r0p1_k0p5,cls_5m,0.5,2000,0.9,0.1,0.5,53354,AUC,0.534907949189404
